time,state_real_ROLL,state_obs_ROLL,state_real_WX,state_obs_WX,state_real_VY,state_obs_VY,state_real_WZ,state_obs_WZ,state_real_VX,state_obs_VX,state_real_PHI_U,state_obs_PHI_U,output_real_ROLL,output_obs_ROLL,output_real_VX,output_obs_VX,output_real_WX,output_obs_WX,output_real_DOT_WX,output_obs_DOT_WX,output_real_WZ,output_obs_WZ,output_real_ACC_Y,output_obs_ACC_Y,phi_s
1.2500000000000009,-0.4136124631660443,-0.4084818297172824,-0.5398930263295444,-0.5446166005304057,0.11467995256397946,0.14891746076150983,0.38599562827108685,0.40033604090677766,5.038268404958966,5.045041868157046,-0.4942276521602517,-0.49451745837438044,-0.40396045228210103,-0.3988731738147506,5.045041868157046,5.051560018254291,-0.5688612264244665,-0.6065116314630759,16.281831340769088,1.2796489428090638,0.39944011359071263,0.4028706981501334,1.6202942593109049,1.6276613415507029,0.08603562865709802
1.260000000000001,-0.4235512984267352,-0.4182636502531423,-0.4947552769797494,-0.5149844725501102,0.10698329835164519,0.11256151113108756,0.3847220831241136,0.38540087526509564,5.031281260416521,5.038268404958966,-0.49414911441098075,-0.5011576386089972,-0.4136124631660443,-0.4084818297172824,5.038268404958966,5.045041868157046,-0.538557746281639,-0.5446166005304057,16.569316347593045,1.2629032336698889,0.3821132467445608,0.40033604090677766,1.63049552338194,1.6215516243974961,0.08289398835585488
1.270000000000001,-0.43372383684369226,-0.42862637176530594,-0.4473376169285544,-0.4727727633316009,0.0988169382561525,0.0742250838944728,0.3834900982421965,0.3787950685182586,5.024123379175822,5.031281260416521,-0.4939920513144599,-0.5055392077887179,-0.4235512984267352,-0.4182636502531423,5.031281260416521,5.038268404958966,-0.4945185601686884,-0.5149844725501102,16.83245650620446,1.2582448801580257,0.36934051008271745,0.38540087526509564,1.6432735300443182,1.6307681454858922,0.07691283602341192
1.280000000000001,-0.4440750655359026,-0.43922836743851695,-0.39788749702321813,-0.4144078662233429,0.09022421452034955,0.07158339516378194,0.38230726271074245,0.38484160955059105,5.016838751043139,5.024123379175822,-0.4937564876727728,-0.5053465558305759,-0.43372383684369226,-0.42862637176530594,5.024123379175822,5.031281260416521,-0.4407105438891936,-0.4727727633316009,17.069634904367994,1.2649734243427397,0.3758500630128953,0.3787950685182586,1.6563068763327373,1.682963333963289,0.06611818839205891
1.290000000000001,-0.45454842098943665,-0.44984079087832884,-0.34666509766186815,-0.367860254419328,0.08125131651986295,0.10373047103336153,0.381180855055103,0.39519821352501694,5.009472136741225,5.016838751043139,-0.49344246068414926,-0.506359449596895,-0.4440750655359026,-0.43922836743851695,5.016838751043139,5.024123379175822,-0.393659126900387,-0.4144078662233429,17.279390489443713,1.2809733079462584,0.39545705349303195,0.38484160955059105,1.6692226946244058,1.718874789924081,0.056518658718566206
1.300000000000001,-0.46508613977792085,-0.46062140021155124,-0.2939417237560418,-0.2995461122172506,0.07194698932891953,0.07716582983487519,0.3801177999724889,0.38152172800457373,5.002068788947087,5.009472136741225,-0.493050019937091,-0.5055213723227657,-0.45454842098943665,-0.44984079087832884,5.009472136741225,5.016838751043139,-0.33112553275606593,-0.367860254419328,17.460428042212897,1.306657916633648,0.37904259497850795,0.39519821352501694,1.6854779701198053,1.7014975554366476,0.04489997211121449
1.310000000000001,-0.4756296166714816,-0.4712649730413775,-0.2399981178060162,-0.2672055473494571,0.062362224964213044,0.07505370203916813,0.37912462996764085,0.3891305209725293,4.994674170445987,5.002068788947087,-0.49257922740254145,-0.511531685796827,-0.46508613977792085,-0.46062140021155124,5.002068788947087,5.009472136741225,-0.3005826025188704,-0.2995461122172506,17.61162736941277,1.3389140320374056,0.38747470161426223,0.38152172800457373,1.7003044799335782,1.6964126750943422,0.04026671275544946
1.320000000000001,-0.4861197677932913,-0.4821896169737728,-0.185122702829106,-0.22825137287970904,0.052549938304943936,0.05228937871537431,0.3782074526768492,0.37872374414565896,4.987333671228654,4.994674170445987,-0.4920301574240993,-0.5166590885740934,-0.4756296166714816,-0.4712649730413775,4.994674170445987,5.002068788947087,-0.253138969285371,-0.2672055473494571,17.732051432609055,1.3783316962330523,0.37418894150020565,0.3891305209725293,1.717678515283696,1.738670367215928,0.034469471600320545
1.330000000000001,-0.4964973964651233,-0.49310438241815957,-0.12960976788754475,-0.1640013083409052,0.04256462982415496,0.04162430333244154,0.3773718957386069,0.38288695289933816,4.9800923263837795,4.987333671228654,-0.4914028967062792,-0.5159059633158438,-0.4861197677932913,-0.4821896169737728,4.987333671228654,4.994674170445987,-0.1938257518201334,-0.22825137287970904,17.82095332543242,1.4259668639607932,0.37721600711054565,0.37872374414565896,1.741971312182098,1.7408845001218562,0.022801580897684248
1.340000000000001,-0.5067035593858825,-0.5036419434705803,-0.07375760939420412,-0.0830409502704924,0.0324620374760229,0.05310299336992303,0.3766230889049561,0.38942314956316115,4.9729945365696056,4.9800923263837795,-0.4906975443008199,-0.5106893316771183,-0.4964973964651233,-0.49310438241815957,4.9800923263837795,4.987333671228654,-0.12026742959826621,-0.1640013083409052,17.877781205011054,1.4825282063491123,0.3905771316280067,0.38288695289933816,1.7597558632048258,1.785373784825311,0.007047388206537941
1.350000000000001,-0.5166799308049375,-0.5136879307861342,-0.017866643026216787,-0.04105928865040276,0.022298779988992407,0.04573421457164907,0.37596561935234124,0.3850434717751643,4.96608379287882,4.9729945365696056,-0.489914211591043,-0.5143359685509066,-0.5067035593858825,-0.5036419434705803,4.9729945365696056,4.9800923263837795,-0.07324916745054333,-0.0830409502704924,17.90218278238618,1.5466517895522287,0.3827115865220284,0.38942314956316115,1.7767862382450956,1.7939054493386044,0.0006480377647724023
1.360000000000001,-0.5263691623981512,-0.5237340630925159,0.03776249977004513,0.00609151562073635,0.01213199410909037,0.019398086991590603,0.37540351083921253,0.3778592627039574,4.9594024078575805,4.96608379287882,-0.489053022274264,-0.5173526300743153,-0.5166799308049375,-0.5136879307861342,4.96608379287882,4.9729945365696056,-0.023909779447807547,-0.04105928865040276,17.89400753038246,1.617926370870837,0.3733050864398471,0.3850434717751643,1.7996060290163072,1.791579194700782,-0.0063814330182006
1.370000000000001,-0.5357152366044275,-0.5335619893234949,0.09283087560600328,0.07828715817347151,0.002018968235506652,0.003661311737911333,0.3749402025879203,0.3796240931019118,4.952991254376262,4.9594024078575805,-0.48811411234225927,-0.514392138594926,-0.5263691623981512,-0.5237340630925159,4.9594024078575805,4.96608379287882,0.04281186548586612,0.00609151562073635,17.853307995565956,1.696982459845636,0.3744078625592097,0.3778592627039574,1.824536245823451,1.8164995317930543,-0.019169850728568805
1.380000000000001,-0.544663811254319,-0.5428142216747862,0.14704311888633723,0.12983916010026061,-0.007983224990116692,-0.012303455289669703,0.37457852386497514,0.3771250973991045,4.946889513960842,4.952991254376262,-0.48709763005979123,-0.5154684434161804,-0.5357152366044275,-0.5335619893234949,4.952991254376262,4.9594024078575805,0.09694754356594715,0.07828715817347151,17.780339542668536,1.7834073572292037,0.37229162552013856,0.3796240931019118,1.846895243037512,1.8606732440859908,-0.027345778258605846
1.390000000000001,-0.5531625534027869,-0.5517265111173605,0.20010930336670218,0.17870726721417582,-0.01781809455657414,-0.01688691275576539,0.37432067403417035,0.3788322869571314,4.94113443613353,4.946889513960842,-0.4860037359411957,-0.5161488011618532,-0.544663811254319,-0.5428142216747862,4.946889513960842,4.952991254376262,0.14653779920318663,0.12983916010026061,17.67555842890302,1.8768197210995377,0.37598884293955587,0.3771250973991045,1.8640259495120801,1.8853995581471692,-0.03557770995550724
